-4.878416752814122822e-10
6.378098986177917575e-08
-3.286788493163942484e-06
8.383655570004240696e-05
-1.071100279107903416e-03
5.864725155971257931e-03
-6.793615340380611961e-03
3.388909354749594094e-01
